"iksis"	"letters"	"words"	"closest"	"accuracy"	"distance"	"propCorrect"	"suppression"	"subject"	"VoiceCondition"	"ChunkCondition"	"LetterPosition"	"LetterType"
"26915"	616	"r"	"briefly,"	"briefly,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26916"	168	"i"	"briefly,"	"briefly,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26917"	120	"e"	"briefly,"	"briefly,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26918"	104	"f"	"briefly,"	"briefly,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"26919"	208	"l"	"briefly,"	"briefly,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"26920"	256	"y"	"briefly,"	"briefly,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	7	"Middle"
"26921"	320	","	"briefly,"	"briefly,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	8	"Middle"
"26922"	120	" "	"and"	"and"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26923"	80	"a"	"and"	"and"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26924"	88	"n"	"and"	"and"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26925"	88	"d"	"and"	"and"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26926"	104	" "	"it"	"it"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26927"	56	"i"	"it"	"it"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26928"	104	"t"	"it"	"it"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26929"	88	" "	"would"	"would"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26930"	80	"w"	"would"	"would"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26931"	184	"o"	"would"	"would"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26932"	120	"u"	"would"	"would"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26933"	232	"l"	"would"	"would"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26934"	136	"d"	"would"	"would"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"26935"	104	" "	"seem"	"seem"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26936"	104	"s"	"seem"	"seem"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26937"	56	"e"	"seem"	"seem"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26938"	184	"e"	"seem"	"seem"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26939"	128	"m"	"seem"	"seem"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26940"	120	" "	"that"	"that"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26941"	288	"t"	"that"	"that"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26942"	112	"h"	"that"	"that"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26943"	56	"a"	"that"	"that"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26944"	64	"t"	"that"	"that"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26945"	72	" "	"they"	"they"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26946"	88	"t"	"they"	"they"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26947"	64	"h"	"they"	"they"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26948"	87	"e"	"they"	"they"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26949"	129	"y"	"they"	"they"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26950"	88	" "	"were"	"were"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26951"	120	"w"	"were"	"were"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26952"	72	"e"	"were"	"were"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26953"	96	"r"	"were"	"were"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26954"	80	"e"	"were"	"were"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26955"	96	" "	"guard"	"guard"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26956"	96	"g"	"guard"	"guard"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26957"	112	"u"	"guard"	"guard"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26958"	120	"a"	"guard"	"guard"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26959"	168	"r"	"guard"	"guard"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26960"	184	"d"	"guard"	"guard"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"26961"	328	" "	"dogs"	"dogs"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26962"	144	"d"	"dogs"	"dogs"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26963"	120	"o"	"dogs"	"dogs"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26964"	136	"g"	"dogs"	"dogs"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26965"	96	"s"	"dogs"	"dogs"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26966"	288	" "	"only,"	"only,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26967"	128	"o"	"only,"	"only,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26968"	176	"n"	"only,"	"only,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26969"	160	"l"	"only,"	"only,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26970"	240	"y"	"only,"	"only,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26971"	336	","	"only,"	"only,"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"26972"	72	" "	"even"	"even"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26973"	72	"e"	"even"	"even"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26974"	136	"v"	"even"	"even"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26975"	80	"e"	"even"	"even"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26976"	64	"n"	"even"	"even"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26977"	112	" "	"them."	"then."	0	1	0.8	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26978"	120	"t"	"them."	"then."	0	1	0.8	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26979"	112	"h"	"them."	"then."	0	1	0.8	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26980"	88	"e"	"them."	"then."	0	1	0.8	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26981"	224	"m"	"them."	"then."	0	1	0.8	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26982"	816	"."	"them."	"then."	0	1	0.8	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"26983"	336	" "	"The"	"The"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26984"	184	"T"	"The"	"The"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26985"	136	"h"	"The"	"The"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26986"	56	"e"	"The"	"The"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26987"	96	" "	"first"	"first"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26988"	72	"f"	"first"	"first"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26989"	72	"i"	"first"	"first"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26990"	112	"r"	"first"	"first"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26991"	80	"s"	"first"	"first"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26992"	104	"t"	"first"	"first"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"26993"	64	" "	"morern"	"modern"	0	1	0.833333333333333	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"26994"	256	"m"	"morern"	"modern"	0	1	0.833333333333333	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"26995"	144	"o"	"morern"	"modern"	0	1	0.833333333333333	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"26996"	184	"r"	"morern"	"modern"	0	1	0.833333333333333	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"26997"	912	"e"	"morern"	"modern"	0	1	0.833333333333333	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"26998"	112	"r"	"morern"	"modern"	0	1	0.833333333333333	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"26999"	208	"n"	"morern"	"modern"	0	1	0.833333333333333	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"27000"	104	" "	"refernece"	"reference"	0	1	0.888888888888889	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27001"	304	"r"	"refernece"	"reference"	0	1	0.888888888888889	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27002"	72	"e"	"refernece"	"reference"	0	1	0.888888888888889	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27003"	168	"f"	"refernece"	"reference"	0	1	0.888888888888889	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27004"	104	"e"	"refernece"	"reference"	0	1	0.888888888888889	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27005"	104	"r"	"refernece"	"reference"	0	1	0.888888888888889	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"27006"	136	"n"	"refernece"	"reference"	0	1	0.888888888888889	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"27007"	104	"e"	"refernece"	"reference"	0	1	0.888888888888889	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	7	"Middle"
"27008"	144	"c"	"refernece"	"reference"	0	1	0.888888888888889	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	8	"Middle"
"27009"	200	"e"	"refernece"	"reference"	0	1	0.888888888888889	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	9	"Middle"
"27010"	120	" "	"to"	"to"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27011"	136	"t"	"to"	"to"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27012"	64	"o"	"to"	"to"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27013"	96	" "	"a"	"a"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27014"	56	"a"	"a"	"a"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27015"	80	" "	"dog"	"dog"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27016"	160	"d"	"dog"	"dog"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27017"	544	"o"	"dog"	"dog"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27018"	112	"g"	"dog"	"dog"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27019"	88	" "	"working"	"working"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27020"	104	"w"	"working"	"working"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27021"	80	"o"	"working"	"working"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27022"	96	"r"	"working"	"working"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27023"	136	"k"	"working"	"working"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27024"	208	"i"	"working"	"working"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"27025"	112	"n"	"working"	"working"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"27026"	120	"g"	"working"	"working"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	7	"Middle"
"27027"	104	" "	"sheep"	"sheep"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27028"	152	"s"	"sheep"	"sheep"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27029"	112	"h"	"sheep"	"sheep"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27030"	120	"e"	"sheep"	"sheep"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27031"	136	"e"	"sheep"	"sheep"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27032"	112	"p"	"sheep"	"sheep"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"27033"	88	" "	"in"	"in"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27034"	184	"i"	"in"	"in"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27035"	152	"n"	"in"	"in"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27036"	96	" "	"a"	"a"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27037"	128	"a"	"a"	"a"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27038"	80	" "	"similar"	"similar"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27039"	232	"s"	"similar"	"similar"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27040"	144	"i"	"similar"	"similar"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27041"	152	"m"	"similar"	"similar"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27042"	88	"i"	"similar"	"similar"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27043"	352	"l"	"similar"	"similar"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"27044"	136	"a"	"similar"	"similar"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"27045"	64	"r"	"similar"	"similar"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	7	"Middle"
"27046"	128	" "	"manner"	"manner"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27047"	240	"m"	"manner"	"manner"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27048"	104	"a"	"manner"	"manner"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27049"	104	"n"	"manner"	"manner"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27050"	160	"n"	"manner"	"manner"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27051"	144	"e"	"manner"	"manner"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"27052"	56	"r"	"manner"	"manner"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"27053"	104	" "	"to"	"to"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27054"	168	"t"	"to"	"to"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27055"	120	"o"	"to"	"to"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27056"	104	" "	"the"	"the"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27057"	48	"t"	"the"	"the"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27058"	104	"h"	"the"	"the"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27059"	104	"e"	"the"	"the"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27060"	88	" "	"modern"	"modern"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27061"	312	"m"	"modern"	"modern"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27062"	104	"o"	"modern"	"modern"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27063"	96	"d"	"modern"	"modern"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27064"	136	"e"	"modern"	"modern"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27065"	104	"r"	"modern"	"modern"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"27066"	88	"n"	"modern"	"modern"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"27067"	112	" "	"Border"	"Border"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27068"	240	"B"	"Border"	"Border"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27069"	160	"o"	"Border"	"Border"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27070"	80	"r"	"Border"	"Border"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27071"	104	"d"	"Border"	"Border"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27072"	232	"e"	"Border"	"Border"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"27073"	56	"r"	"Border"	"Border"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"27074"	112	" "	"Collie"	"Collie"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27075"	144	"C"	"Collie"	"Collie"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27076"	496	"o"	"Collie"	"Collie"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27077"	240	"l"	"Collie"	"Collie"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27078"	176	"l"	"Collie"	"Collie"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27079"	272	"i"	"Collie"	"Collie"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"27080"	112	"e"	"Collie"	"Collie"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"27081"	96	" "	"was"	"was"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27082"	96	"w"	"was"	"was"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27083"	120	"a"	"was"	"was"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27084"	56	"s"	"was"	"was"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27085"	88	" "	"made"	"made"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27086"	304	"m"	"made"	"made"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27087"	104	"a"	"made"	"made"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27088"	64	"d"	"made"	"made"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27089"	216	"e"	"made"	"made"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27090"	168	" "	"in"	"in"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27091"	128	"i"	"in"	"in"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27092"	136	"n"	"in"	"in"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27093"	64	" "	"the"	"the"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27094"	88	"t"	"the"	"the"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27095"	136	"h"	"the"	"the"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27096"	56	"e"	"the"	"the"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27097"	104	" "	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27098"	144	"s"	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27099"	120	"e"	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27100"	248	"v"	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27101"	96	"e"	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27102"	104	"n"	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"27103"	144	"t"	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"27104"	264	"e"	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	7	"Middle"
"27105"	168	"e"	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	8	"Middle"
"27106"	352	"n"	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	9	"Middle"
"27107"	128	"t"	"seventeenth"	"seventeenth"	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	10	"Middle"
"27108"	144	"h"	"century."	"century."	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	11	"Middle"
"27109"	88	" "	"century."	"century."	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	0	"Space"
"27110"	240	"c"	"century."	"century."	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	1	"First"
"27111"	80	"e"	"century."	"century."	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	2	"Middle"
"27112"	104	"n"	"century."	"century."	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	3	"Middle"
"27113"	176	"t"	"century."	"century."	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	4	"Middle"
"27114"	104	"u"	"century."	"century."	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	5	"Middle"
"27115"	160	"r"	"century."	"century."	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	6	"Middle"
"27116"	96	"y"	"century."	"century."	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	7	"Middle"
"27117"	280	"."	"century."	"century."	1	0	1	"SilentWord"	"p5c5.txt"	"Silent"	"Word"	8	"Middle"
"27118"	216	"o"	"ogs"	"Dogs"	0	1	0.75	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	9	"Middle"
"27119"	272	"g"	"ogs"	"Dogs"	0	1	0.75	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	10	"Middle"
"27120"	183	"s"	"ogs"	"Dogs"	0	1	0.75	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	11	"Middle"
"27121"	113	" "	"have"	"have"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	0	"Space"
"27122"	200	"h"	"have"	"have"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	1	"First"
"27123"	152	"a"	"have"	"have"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	2	"Middle"
"27124"	128	"v"	"have"	"have"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	3	"Middle"
"27125"	120	"e"	"have"	"have"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	4	"Middle"
"27126"	127	" "	"been"	"been"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	0	"Space"
"27127"	937	"b"	"been"	"been"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	1	"First"
"27128"	104	"e"	"been"	"been"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	2	"Middle"
"27129"	152	"e"	"been"	"been"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	3	"Middle"
"27130"	136	"n"	"been"	"been"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	4	"Middle"
"27131"	144	" "	"part"	"part"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	0	"Space"
"27132"	1296	"p"	"part"	"part"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	1	"First"
"27133"	135	"a"	"part"	"part"	1	0	1	"TalkWord"	"p6c6.txt"	"Talk"	"Word"	2	"Middle"
